Paper,Citation
10.1007/978-3-319-74476-6_3/S,10.1155/2018/9621640/O
10.1007/978-3-319-74476-6_3/S,10.1017/jfm.2017.365/P
10.1007/978-3-319-74476-6_3/S,10.1109/CICN.2017.8319387
10.1007/978-3-319-74476-6_3/S,10.1109/JBHI.2018.2877595
10.1007/978-3-319-74476-6_3/S,10.1038/s41524-019-0189-9/O
10.1007/978-3-319-74476-6_3/S,10.1109/IROS.2017.8206443/O
10.1007/978-3-319-74476-6_3/S,10.1109/TNS.2019.2959975/O
10.1007/978-3-319-74476-6_3/S,10.1007/978-3-030-12243-0_2/O
10.1007/978-3-319-74476-6_3/S,10.1117/12.2321696/S
10.1007/978-3-319-74476-6_3/S,10.1115/DETC2018-85224/P
10.1007/978-3-319-74476-6_3/S,10.1115/GT201877188/O
10.1007/978-3-319-74476-6_3/S,10.1109/ICUAS.2019.8798325/O
10.1007/978-3-319-74476-6_3/S,10.1109/BIBE.2017.00-63/P
10.1007/978-3-319-74476-6_3/S,10.2514/6.2018-1384/P
10.1007/978-3-319-74476-6_3/S,10.1016/j.commatsci.2018.09.031/O
10.1007/978-3-319-74476-6_3/S,10.1061/9780784481660.006/O
10.1007/978-3-319-74476-6_3/S,10.3906/elk-1808-138/P
10.1007/978-3-319-74476-6_3/S,10.1007/978-3-030-52246-9_44/O
10.1007/978-3-319-74476-6_3/S,10.1109/JBHI.2018.2877595/O
10.35199/epde2019.72/S,10.1007/s10798-017-9417-0/S
10.35199/epde2019.72/S,10.1115/DETC2019-98400/P
10.35199/epde2019.72/S,10.1115/DETC201767581/P
10.35199/epde2019.72/S,10.1115/DETC2019-98431/O
10.35199/epde2019.72/S,10.1061/(ASCE)EI.1943-5541.0000335/S
10.35199/epde2019.72/S,10.1115/DETC2018-86170/P
10.35199/epde2019.72/S,10.1109/IISA.2017.8316368/O
10.35199/epde2019.72/S,10.1115/DETC201767586/S
10.35199/epde2019.72/S,10.35199/epde2019.51
10.35199/epde2019.72/S,10.1115/DETC201767586/O
10.35199/epde2019.72/S,10.1080/16864360.2017.1353736/S
10.35199/epde2019.51/S,10.1109/CICN.2017.8319387/O
10.35199/epde2019.51/S,10.35199/epde2019.72/P
10.35199/epde2019.51/S,10.1016/j.jclepro.2019.118703/O
10.35199/epde2019.51/S,10.1061/9780784481660.020/O
10.35199/epde2019.51/S,10.1115/DETC201767586/P
10.35199/epde2019.51/S,10.35199/epde2019.52
10.35199/epde2019.51/S,10.1002/jee.20225/O
10.35199/epde2019.51/S,10.1080/16864360.2017.1353736/O
10.35199/epde2019.51/S,10.1115/DETC2018-86170/O
10.35199/epde2019.51/S,10.1109/TPC.2019.2893464/P
10.35199/epde2019.51/S,10.1115/DETC2019-98407
10.35199/epde2019.51/S,10.1061/9780784481660.006/S
10.35199/epde2019.51/S,10.1115/DETC2017-68025/O
10.35199/epde2019.51/S,10.1061/(ASCE)CO.1943-7862.0001310/O
10.35199/epde2019.51/S,10.3906/elk-1808-138
10.35199/epde2019.51/S,10.1002/jee.20225/P
10.35199/epde2019.51/S,10.1080/16864360.2017.1353736
10.35199/epde2019.51/S,10.1109/CICN.2017.8319387/S
10.35199/epde2019.52/S,10.1016/j.destud.2019.02.001/O
10.35199/epde2019.52/S,10.1007/978-3-319-72484-3_27
10.35199/epde2019.52/S,10.1115/1.4035674/O
10.35199/epde2019.52/S,10.1115/DETC2019-98412/P
10.35199/epde2019.52/S,10.1007/s00163-018-00304-2
10.35199/epde2019.52/S,10.1016/j.mechmachtheory.2018.04.013
10.35199/epde2019.52/S,10.1115/1.4044161/O
10.35199/epde2019.52/S,10.1016/j.jclepro.2019.118703/O
10.35199/epde2019.52/S,10.1016/j.jmatprotec.2017.11.044/S
10.35199/epde2019.52/S,10.1016/j.matchar.2018.03.035
10.35199/epde2019.52/S,10.1109/TLT.2017.2740172
10.35199/epde2019.52/S,10.1017/dsj.2018.6
10.35199/epde2019.52/S,10.1007/978-3-030-05752-7_13/P
10.35199/epde2019.52/S,10.1061/9780784481660.005/S
10.35199/epde2019.52/S,10.1007/978-3-030-51194-4_40/P
10.35199/epde2019.52/S,10.1116/1.5043297/S
10.35199/epde2019.52/S,10.1080/16864360.2018.1462570
10.35199/epde2019.52/S,10.1115/1.4035686/P
10.1364/FIO.2019.JW4A.15/S,10.1061/9780784482100.043/P
10.1364/FIO.2019.JW4A.15/S,10.1061/9780784482100.043
10.1364/FIO.2019.JW4A.15/S,10.1364/FIO.2018.JTu2A.138/S
10.1364/FIO.2019.JW4A.15/S,10.1117/12.2510174/O
10.1364/FIO.2019.JW4A.15/S,10.1109/TAES.2017.2671785/S
10.1364/FIO.2019.JW4A.15/S,10.1109/TAP.2017.2708084/S
10.1364/FIO.2019.JW4A.15/S,10.1115/DETC2017-68370/S
10.1364/FIO.2019.JW4A.15/S,10.1115/1.4039006/S
10.1364/FIO.2019.JW4A.15/S,10.1109/RADECS.2017.8696180/O
10.1364/FIO.2019.JW4A.15/S,10.1115/DETC2019-98168/O
10.1364/FIO.2019.JW4A.15/S,10.1109/ICUAS.2019.8798359/P
10.1364/FIO.2019.JW3A.118/S,10.1117/1.JMM.17.2.025501/O
10.1364/FIO.2019.JW3A.118/S,10.1016/j.ijheatmasstransfer.2019.05.113
10.1364/FIO.2019.JW3A.118/S,10.1016/j.commatsci.2017.01.017/O
10.1364/FIO.2019.JW3A.118/S,10.1109/IROS.2017.8206308/P
10.1364/FIO.2019.JW3A.118/S,10.1016/j.cma.2017.03.009/O
10.1364/FIO.2019.JW3A.118/S,10.1007/s10853-019-04125-z/O
10.1364/FIO.2019.JW3A.118/S,10.1016/j.cma.2017.08.003/O
10.1364/FIO.2019.JW3A.118/S,10.1364/AO.56.001062
10.1364/FIO.2019.JW3A.118/S,10.14733/cadaps.2019.923-935/O
10.1364/FIO.2019.JW3A.118/S,10.1109/TNS.2018.2884460/P
10.1364/FIO.2019.JW3A.118/S,10.1117/12.2311281
10.1364/FIO.2019.JW3A.118/S,10.1177/0361198120915466/P
10.1364/FIO.2019.JW3A.118/S,10.2514/1J059112/O
10.1364/FIO.2019.JW3A.118/S,10.1117/12.2529893/O
10.1364/FIO.2019.JW3A.118/S,10.1109/TNS.2019.2956473/P
10.1364/FIO.2019.JW3A.118/S,10.1115/DETC2017-68205/P
10.1017/dsi.2019.409/S,10.1109/PTC.2019.8810557/O
10.1017/dsi.2019.409/S,10.1017/dsi.2019.409/O
10.1017/dsi.2019.409/S,10.1109/PTC.2019.8810557/P
10.1017/dsi.2019.409/S,10.1017/dsi.2019.409/P
10.1017/dsi.2019.409/S,10.1109/PTC.2019.8810557
10.1017/dsi.2019.409/S,10.1017/dsi.2019.409
10.1115/POWER2019-1874/S,10.1115/POWER2019-1874
10.1115/POWER2019-1874/S,10.1080/16864360.2018.1462570
10.1115/POWER2019-1874/S,10.1016/j.jclepro.2020.122465/O
10.1115/POWER2019-1874/S,10.1016/j.apenergy.2018.08.029
10.1115/POWER2019-1874/S,10.1016/j.apenergy.2018.06.098/S
10.1115/POWER2019-1874/S,10.1016/j.proci.2018.06.221/O
10.1115/POWER2019-1874/S,10.1016/j.jclepro.2020.121786/O
10.1115/POWER2019-1874/S,10.1080/16864360.2018.1462570/P
10.1115/POWER2019-1874/S,10.5098/hmt.12.20
10.1115/POWER2019-1874/S,10.1016/j.apenergy.2018.06.098
10.1115/POWER2019-1874/S,10.1016/j.proci.2018.06.221/P
10.1115/POWER2019-1874/S,10.5098/hmt.12.20/O
10.1115/POWER2019-1874/S,10.7122/486652-ms/P
10.1364/AO.58.00G363/S,10.2514/1.G003737/P
10.1364/AO.58.00G363/S,10.2514/1.D0119
10.1364/AO.58.00G363/S,10.1109/MILCOM47813.2019.9020989/P
10.1364/AO.58.00G363/S,10.1109/TAES.2017.2671785
10.1364/AO.58.00G363/S,10.1061/9780784482810.020/P
10.1364/AO.58.00G363/S,10.1115/1.2019-JUN5/P
10.1364/AO.58.00G363/S,10.1364/AO.58.00G363/P
10.1364/AO.58.00G363/S,10.1109/MILCOM47813.2019.9020989/O
10.1364/AO.58.00G363/S,10.1049/cp.2018.0911/S
10.1364/AO.58.00G363/S,10.2514/1.D0119/O
10.1364/AO.58.00G363/S,10.2514/1.I010706
10.1364/AO.58.00G363/S,10.1109/TAES.2019.2918014/P
10.1364/AO.58.00G363/S,10.23919/ACC45564.2020.9147931/O
10.1364/AO.58.00G363/S,10.1364/AO.56.004911/O
10.1364/AO.58.00G363/S,10.1061/9780784482810.020/O
10.1364/AO.58.00G363/S,10.1109/ICUAS.2019.8798252/P
10.1364/AO.58.00G363/S,10.2514/1.G003737/O
10.1364/AO.58.00G363/S,10.2514/6.2018-1439/O
10.1364/AO.58.00G363/S,10.1109/ICUAS.2019.8798252
10.1061/9780784482575.009/S,10.1016/j.engstruct.2017.03.041/P
10.1061/9780784482575.009/S,10.1016/j.engstruct.2017.03.041
10.1061/9780784482575.009/S,10.1061/9780784482575.015/O
10.1061/9780784482575.009/S,10.1016/j.aap.2018.01.029/S
10.1061/9780784482575.009/S,10.1016/j.aap.2018.01.029
10.1061/9780784482575.009/S,10.1177/0361198120915466/O
10.1061/9780784482575.009/S,10.1016/j.aap.2018.01.029/P
10.1061/9780784482575.009/S,10.1061/9780784482575.009/P
10.1061/9780784482575.009/S,10.1177/0361198120915466/P
10.1061/9780784482575.009/S,10.1061/9780784482575.015/P
10.1061/9780784482575.009/S,10.1016/j.aap.2018.01.029/O
10.1061/9780784482575.009/S,10.1061/9780784482575.015
10.1061/9780784482575.009/S,10.1080/15397734.2017.1406370
10.1061/9780784482575.009/S,10.1080/15397734.2017.1406370/O
10.1061/9780784482575.009/S,10.1080/15397734.2017.1406370/P
10.1061/9780784482575.009/S,10.1061/9780784482575.009
10.1061/9780784482575.009/S,10.1080/15397734.2017.1406370/S
10.1016/j.medengphy.2018.11.001/S,10.1016/j.joca.2017.05.004/S
10.1016/j.medengphy.2018.11.001/S,10.1007/s10439-017-1852-2
10.1016/j.medengphy.2018.11.001/S,10.1115/DETC2019-98056/O
10.1016/j.medengphy.2018.11.001/S,10.1007/s10439-017-1910-9
10.1016/j.medengphy.2018.11.001/S,10.1117/12.2274694/S
10.1016/j.medengphy.2018.11.001/S,10.1109/TAP.2017.2772929
10.1016/j.medengphy.2018.11.001/S,10.1115/DETC2017-68025/P
10.1016/j.medengphy.2018.11.001/S,10.1155/2018/9621640/P
10.1016/j.medengphy.2018.11.001/S,10.1016/j.synbio.2019.11.003
10.1016/j.medengphy.2018.11.001/S,10.1016/j.commatsci.2018.09.031/P
10.1016/j.medengphy.2018.11.001/S,10.1021/acs.bioconjchem.7b00281
10.1115/DETC2019-98126/S,10.1115/DETC201767586/O
10.1115/DETC2019-98126/S,10.1016/j.mechmachtheory.2019.103618/P
10.1115/DETC2019-98126/S,10.2514/6.2019-2633/P
10.1115/DETC2019-98126/S,10.1080/16864360.2017.1353736/P
10.1115/DETC2019-98126/S,10.1115/DETC2019-98168/P
10.1115/DETC2019-98126/S,10.1109/TNS.2016.2636666/S
10.1115/DETC2019-98126/S,10.1186/s10033-018-0214-9/S
10.1115/DETC2019-98126/S,10.1115/DETC2017-68205
10.1115/DETC2019-98126/S,10.1016/j.mechmachtheory.2018.03.014/P
10.1115/DETC2019-98126/S,10.1080/16864360.2016.1273578
10.1115/DETC2019-98126/S,10.1115/DETC2018-86130
10.1115/DETC2019-98126/S,10.1115/1.4042427
10.1115/DETC2019-98126/S,10.1002/jee.20225/P
10.1115/DETC2019-98126/S,10.1115/1.4036336
10.1115/DETC2019-98126/S,10.1115/DETC2018-86164/P
10.1115/DETC2019-97546/S,10.1109/TNS.2018.2877579/O
10.1115/DETC2019-97546/S,10.1117/12.2289145/P
10.1115/DETC2019-97546/S,10.1080/00207217.2017.1279229/O
10.1115/DETC2019-97546/S,10.1115/DETC201885450
10.1115/DETC2019-97546/S,10.1109/TAES.2017.2650818/O
10.1115/DETC2019-97546/S,10.1016/j.ijheatmasstransfer.2017.03.055/O
10.1115/DETC2019-97546/S,10.1115/DETC2019-97923/O
10.1115/DETC2019-97546/S,10.1115/DETC2019-98419/O
10.1115/DETC2019-97546/S,10.1115/DETC2019-98419
10.1115/DETC2019-97546/S,10.1115/DETC201767581/O
10.1115/DETC2019-97546/S,10.1115/DETC2019-98126/O
10.1115/DETC2019-97546/S,10.1115/DETC2019-98056
10.1115/DETC2019-97546/S,10.1115/DETC2018-86164
10.1115/DETC2019-97546/S,10.1080/00207217.2017.1279229/P
10.1115/DETC2019-97546/S,10.1115/DETC201767584/O
10.1115/DETC2019-97546/S,10.1080/00207217.2017.1279229/S
10.1115/DETC2019-97546/S,10.1115/DETC2019-97621
10.1115/DETC2019-97546/S,10.1115/DETC2019-98019/P
10.1115/DETC2019-97546/S,10.1115/DETC2019-97546
10.1115/DETC2019-97546/S,10.1364/FIO.2018.FW7B.6
10.1115/DETC2019-97202/S,10.1115/1.4036304/P
10.1115/DETC2019-97202/S,10.1117/12.2324317/P
10.1115/DETC2019-97202/S,10.1115/DETC2019-98056
10.1115/DETC2019-97202/S,10.1002/jee.20225/P
10.1115/DETC2019-97202/S,10.1016/j.ijheatmasstransfer.2017.03.055
10.1115/DETC2019-97202/S,10.1115/DETC2017-67439
10.1115/DETC2019-97202/S,10.1117/12.2511311
10.1115/DETC2019-97202/S,10.1115/DETC2017-67440/P
10.1115/DETC2019-97202/S,10.2514/6.2017-3519/P
10.1115/DETC2019-97202/S,10.1115/DETC2019-97621/O
10.1115/DETC2019-97202/S,10.1115/DETC2019-98168/P
10.1115/DETC2019-97202/S,10.1115/DETC2017-67439/O
10.1115/DETC2019-97202/S,10.1115/DETC2017-68025/P
10.1115/DETC2019-97202/S,10.1115/DETC201767586
10.1115/DETC2019-97202/S,10.1115/DETC2018-86164
10.1115/DETC2019-97202/S,10.1109/TGRS.2018.2882136/P
10.1115/DETC2019-97202/S,10.1117/12.2324317
10.1115/DETC2019-97202/S,10.1115/DETC2019-97899/O
10.1115/DETC2019-97202/S,10.1115/DETC2019-98168/O
10.1115/DETC2019-98407/S,10.1117/12.2321696/O
10.1115/DETC2019-98407/S,10.1109/TNS.2019.2956473/P
10.1115/DETC2019-98407/S,10.1016/j.ijheatmasstransfer.2019.03.103
10.1115/DETC2019-98407/S,10.1115/1.4042335/O
10.1115/DETC2019-98407/S,10.1117/12.2321696/P
10.1115/DETC2019-98407/S,10.1007/s00163-017-0253-8/O
10.1115/DETC2019-98407/S,10.1109/TAP.2018.2829838
10.1115/DETC2019-98407/S,10.1109/TLT.2017.2740172/S
10.1115/DETC2019-98407/S,10.1115/DETC2018-86170/S
10.1115/DETC2019-98407/S,10.1109/MAP.2020.2969269/O
10.1115/DETC2019-98407/S,10.1061/(ASCE)ME.1943-5479.0000483
10.1115/DETC2019-98407/S,10.1115/1.4039852/S
10.1115/DETC2019-98407/S,10.1007/s00163-018-00304-2/P
10.1115/DETC2019-98407/S,10.1016/j.commatsci.2017.04.015
10.1115/DETC2019-98407/S,10.1061/9780784482810.020/P
10.1115/DETC2019-98168/S,10.1115/1.4039006/O
10.1115/DETC2019-98168/S,10.1115/DETC2018-85224/O
10.1115/DETC2019-98168/S,10.2514/6.2017-4049/P
10.1115/DETC2019-98168/S,10.1115/DETC2018-86130/S
10.1115/DETC2019-98168/S,10.1115/DETC201886056
10.1115/DETC2019-98168/S,10.1115/DETC2019-98056/P
10.1115/DETC2019-98168/S,10.1115/DETC2019-98019
10.1115/DETC2019-98168/S,10.2514/6.2017-3520/O
10.1115/DETC2019-98168/S,10.1115/DETC2019-98019/P
10.1115/DETC2019-98168/S,10.1364/CLEO_SI.2019.STu3H.4/P
10.1115/DETC2019-98168/S,10.1115/DETC2019-97354
10.1115/DETC2019-98168/S,10.1115/DETC201885450
10.1115/DETC2019-98168/S,10.1115/DETC2019-98056/O
10.1115/DETC2019-98168/S,10.1115/DETC2017-67081/S
10.1115/DETC2019-97899/S,10.1115/DETC201767584
10.1115/DETC2019-97899/S,10.1080/00207217.2017.1279229
10.1115/DETC2019-97899/S,10.1002/jee.20225
10.1115/DETC2019-97899/S,10.1115/DETC2019-98056/O
10.1115/DETC2019-97899/S,10.1016/j.destud.2019.02.001
10.1115/DETC2019-97899/S,10.1115/OMAE2018-77117/P
10.1115/DETC2019-97899/S,10.1115/1.4042427/P
10.1115/DETC2019-97899/S,10.1115/1.4043285/O
10.1115/DETC2019-97899/S,10.1115/DETC201885450/O
10.1115/DETC2019-97899/S,10.1016/j.mechmachtheory.2018.03.014/S
10.1115/DETC2019-97899/S,10.1115/DETC2019-97899/P
10.1115/DETC2019-97899/S,10.1115/DETC2019-97621/P
10.1115/DETC2019-97899/S,10.1115/1.4043285
10.1115/DETC2019-97899/S,10.1115/DETC2017-68018
10.1115/DETC2019-97899/S,10.2514/6.2019-0484/O
10.1115/DETC2019-97899/S,10.1117/12.2274694/P
10.1115/DETC2019-97899/S,10.1115/DETC2019-98126/O
10.1115/DETC2019-98419/S,10.1117/12.2511311/P
10.1115/DETC2019-98419/S,10.1115/DETC2019-97354/P
10.1115/DETC2019-98419/S,10.1061/9780784481660.006
10.1115/DETC2019-98419/S,10.1116/1.5043297/O
10.1115/DETC2019-98419/S,10.1109/ICRA.2017.7989218/O
10.1115/DETC2019-98419/S,10.1007/978-3-030-58653-9_3/O
10.1115/DETC2019-98419/S,10.1115/OMAE2018-77117/O
10.1115/DETC2019-98419/S,10.1364/ofs.2018.tub2/P
10.1115/DETC2019-98419/S,10.1115/DETC2017-68018/P
10.1115/DETC2019-98419/S,10.1115/1.4039852/S
10.1115/DETC2019-98056/S,10.1016/j.destud.2019.02.001
10.1115/DETC2019-98056/S,10.1115/DETC2018-85224
10.1115/DETC2019-98056/S,10.1115/DETC2017-68205/O
10.1115/DETC2019-98056/S,10.1109/TNS.2019.2956473/O
10.1115/DETC2019-98056/S,10.1115/DETC2019-97621/O
10.1115/DETC2019-98056/S,10.1109/TAP.2017.2708084/P
10.1115/DETC2019-98056/S,10.1115/DETC2017-67439
10.1115/DETC2019-98056/S,10.1109/TAP.2018.2829838/S
10.1115/DETC2019-98056/S,10.1002/jee.20225/S
10.1115/DETC2019-98056/S,10.1016/j.mechmachtheory.2018.04.013/P
10.1115/DETC2019-98056/S,10.1115/DETC201767581/O
10.1115/DETC2019-98056/S,10.1115/1.4044323/P
10.1115/DETC2019-98019/S,10.1061/9780784481608.009
10.1115/DETC2019-98019/S,10.2514/6.2017-4048/S
10.1115/DETC2019-98019/S,10.1115/DETC201767584
10.1115/DETC2019-98019/S,10.1115/DETC2019-98019
10.1115/DETC2019-98019/S,10.1080/16864360.2017.1353736/O
10.1115/DETC2019-98019/S,10.1115/DETC2019-97202
10.1115/DETC2019-98019/S,10.1061/9780784481660.020/O
10.1115/DETC2019-98019/S,10.1016/j.commatsci.2019.04.007
10.1115/DETC2019-98019/S,10.1115/OMAE2018-77117
10.1115/DETC2019-98019/S,10.1115/DETC2018-86130
10.1115/DETC2019-98019/S,10.3141/2636-04/O
10.1115/DETC2019-98019/S,10.1115/DETC2019-98419
10.1115/DETC2019-98019/S,10.1061/9780784481660.005
10.1115/DETC2019-98019/S,10.1016/j.mechmachtheory.2018.04.013
10.1115/DETC2019-98019/S,10.1109/TAP.2018.2888702
10.1115/DETC2019-98019/S,10.2514/6.2017-4048/P
10.1115/DETC2019-98412/S,10.1117/12.2274694/O
10.1115/DETC2019-98412/S,10.1109/TAES.2018.2890350/P
10.1115/DETC2019-98412/S,10.1002/jee.20225/S
10.1115/DETC2019-98412/S,10.1364/FIO.2018.JTu2A.138/S
10.1115/DETC2019-98412/S,10.1109/TNS.2019.2955006/O
10.1115/DETC2019-98412/S,10.1080/16864360.2017.1419649/S
10.1115/DETC2019-98412/S,10.1109/ICUAS.2017.7991391/O
10.1115/DETC2019-98412/S,10.1007/s00163-017-0253-8/O
10.1115/DETC2019-98412/S,10.1007/s00163-018-00304-2
10.1115/DETC2019-98412/S,10.1007/s00163-017-0253-8/P
10.1115/DETC2019-98412/S,10.1115/DETC2019-98400/P
10.1115/DETC2019-98412/S,10.1115/1.4038925/O
10.1115/DETC2019-98412/S,10.1109/IVSW.2018.8494874
10.1115/DETC2019-98412/S,10.1061/9780784480458.053/O
10.1115/DETC2019-98412/S,10.1115/1.4036304
10.1115/DETC2019-98412/S,10.2514/6.2018-3506/O
10.1115/DETC2019-98412/S,10.2514/1.C035321/P
10.1115/DETC2019-98412/S,10.1115/DETC201767586/O
10.1115/DETC2019-98412/S,10.1115/DETC2018-85224/P
10.1115/DETC2019-97923/S,10.1109/TAP.2018.2888702/P
10.1115/DETC2019-97923/S,10.1080/16864360.2016.1240449/O
10.1115/DETC2019-97923/S,10.1115/DETC2018-86130
10.1115/DETC2019-97923/S,10.1115/DETC2019-98419/P
10.1115/DETC2019-97923/S,10.1115/DETC2019-98056/O
10.1115/DETC2019-97923/S,10.1364/OIC.2019.MB.4
10.1115/DETC2019-97923/S,10.1016/j.cma.2018.01.023/O
10.1115/DETC2019-97923/S,10.1115/DETC2019-97923/P
10.1115/DETC2019-97923/S,10.1115/DETC2019-98056/P
10.1115/DETC2019-97923/S,10.1115/DETC201767586/S
10.1115/DETC2019-97923/S,10.1115/DETC2017-67081/O
10.1115/DETC2019-97923/S,10.1115/DETC2019-97546
10.1115/DETC2019-97923/S,10.1016/j.cma.2018.02.019
10.1115/DETC2019-97923/S,10.1115/DETC2019-98168
10.1115/DETC2019-97923/S,10.1061/9780784481578.028/S
10.1115/DETC2019-98439/S,10.1109/TAES.2019.2918014/P
10.1115/DETC2019-98439/S,10.1109/TAES.2017.2671784/O
10.1115/DETC2019-98439/S,10.1115/DETC2019-98412
10.1115/DETC2019-98439/S,10.2514/6.2017-3520
10.1115/DETC2019-98439/S,10.1364/CLEO_AT.2018.JTh2A.101/S
10.1115/DETC2019-98439/S,10.1115/1.4040098/O
10.1115/DETC2019-98439/S,10.1016/j.mechmachtheory.2018.04.013/P
10.1115/DETC2019-98439/S,10.1016/j.ijheatmasstransfer.2016.12.076/P
10.1115/DETC2019-98439/S,10.1109/ICUAS.2018.8453285
10.1115/DETC2019-98439/S,10.1115/DETC2019-98400/O
10.1007/978-3-030-05752-7_13/S,10.1016/j.matdes.2016.11.066/S
10.1007/978-3-030-05752-7_13/S,10.1007/978-3-319-72484-3_27/P
10.1007/978-3-030-05752-7_13/S,10.1016/j.jmst.2017.10.024/O
10.1007/978-3-030-05752-7_13/S,10.1016/j.jmst.2018.10.021/O
10.1007/978-3-030-05752-7_13/S,10.1016/j.jmapro.2017.07.015/O
10.1007/978-3-030-05752-7_13/S,10.1109/TAC.2016.2572002/P
10.1007/978-3-030-05752-7_13/S,10.1109/JMEMS.2019.2953152/P
10.1007/978-3-030-05752-7_13/S,10.1364/CLEO_SI.2019.STu3H.4
10.1007/978-3-030-05752-7_13/S,10.1016/j.matchar.2018.03.035/S
10.1007/978-3-030-05752-7_13/S,10.1016/j.jmst.2018.10.021/P
10.1007/978-3-030-05752-7_13/S,10.1007/978-3-319-72484-3_27/O
10.1007/978-3-030-05752-7_13/S,10.1016/j.matdes.2016.11.066/P
10.1007/978-3-030-05752-7_13/S,10.1007/s11837-017-2334-6/S
10.2514/1.G003737/S,10.1109/ICUAS.2019.8798252/O
10.2514/1.G003737/S,10.1109/IROS.2017.8206443/O
10.2514/1.G003737/S,10.3390/s19122703/O
10.2514/1.G003737/S,10.1109/ICUAS.2019.8798359/P
10.2514/1.G003737/S,10.1049/cp.2018.0983/O
10.2514/1.G003737/S,10.2118/184610-ms/P
10.2514/1.G003737/S,10.1109/TAP.2017.2772929/S
10.2514/1.G003737/S,10.2514/6.2019-1221
10.2514/1.G003737/S,10.1109/TAP.2017.2772929/P
10.2514/1.G003737/S,10.1109/ICUAS.2017.7991391/P
10.2514/1.G003737/S,10.1088/1361-6528/aa68b0
10.2514/1.G003737/S,10.1115/DSCC2019-9037
10.2514/1.G003737/S,10.1109/TCST.2017.2773027/O
10.2514/1.G003737/S,10.1109/TAES.2017.2671785/O
10.2514/1.G003737/S,10.1109/TAES.2019.2952701/P
10.2514/1.G003737/S,10.1109/TAP.2016.2632618/O
10.2514/1.G003737/S,10.1088/1361-6528/aa68b0/P
10.2514/1.G003737/S,10.1109/ICUAS.2017.7991391/O
10.2514/1.G003737/S,10.2514/1.I010627/S
10.2514/1.G003737/S,10.1109/ICUAS.2019.8798325/O
10.14733/cadaps.2019.923-935/S,10.1115/DETC201767581/S
10.14733/cadaps.2019.923-935/S,10.1115/DETC201767581/O
10.14733/cadaps.2019.923-935/S,10.1080/16864360.2017.1353736
10.14733/cadaps.2019.923-935/S,10.1080/16864360.2017.1419649/S
10.14733/cadaps.2019.923-935/S,10.14733/cadaps.2020.1020-1033/P
10.14733/cadaps.2019.923-935/S,10.1115/DETC2018-86156/S
10.14733/cadaps.2019.923-935/S,10.1115/DETC2018-86170/P
10.14733/cadaps.2019.923-935/S,10.1364/CLEO_SI.2017.SM2C.5/P
10.14733/cadaps.2019.923-935/S,10.1109/TAP.2017.2766679/O
10.14733/cadaps.2019.923-935/S,10.1016/j.mechmachtheory.2020.103813/O
10.14733/cadaps.2019.923-935/S,10.1115/DETC201767584/P
10.14733/cadaps.2019.923-935/S,10.1109/TAES.2017.2650818/S
10.14733/cadaps.2019.923-935/S,10.1115/DETC201885927/O
10.1016/j.proci.2018.06.221/S,10.1016/j.ijheatmasstransfer.2019.03.103/O
10.1016/j.proci.2018.06.221/S,10.1016/j.apenergy.2018.06.098/P
10.1016/j.proci.2018.06.221/S,10.1007/s10694-016-0644-9/S
10.1016/j.proci.2018.06.221/S,10.1016/j.ijheatmasstransfer.2018.03.041
10.1016/j.proci.2018.06.221/S,10.1115/GT2017-63724
10.1016/j.proci.2018.06.221/S,10.1109/TGRS.2018.2889427/O
10.1016/j.proci.2018.06.221/S,10.1016/j.matdes.2017.01.057/S
10.1016/j.proci.2018.06.221/S,10.1016/j.ijheatmasstransfer.2017.12.113/S
10.1016/j.proci.2018.06.221/S,10.1007/s10694-016-0644-9/O
10.1016/j.proci.2018.06.221/S,10.1016/j.apenergy.2018.08.029/P
10.1016/j.proci.2018.06.221/S,10.7122/486652-ms/S
10.1016/j.proci.2018.06.221/S,10.1364/AO.56.006814/P
10.1016/j.proci.2018.06.221/S,10.1021/acs.energyfuels.6b03387/O
10.1016/j.proci.2018.06.221/S,10.1016/j.ijheatmasstransfer.2019.03.103/P
10.1016/j.proci.2018.06.221/S,10.1021/acs.iecr.8b00531/S
10.1016/j.proci.2018.06.221/S,10.1016/j.apenergy.2018.08.029
10.1016/j.proci.2018.06.221/S,10.1016/j.ijheatmasstransfer.2018.10.030
10.1016/j.proci.2018.06.221/S,10.1016/j.ijheatmasstransfer.2018.03.041/S
10.1016/j.proci.2018.06.221/S,10.1016/j.jclepro.2020.121786/P
10.1063/1.5070068/S,10.1016/j.snb.2019.05.026/P
10.1063/1.5070068/S,10.2118/184610-ms/S
10.1063/1.5070068/S,10.1115/DETC2019-98412
10.1063/1.5070068/S,10.1109/MWSYM.2017.8058605
10.1063/1.5070068/S,10.1021/acsabm.0c00055/P
10.1063/1.5070068/S,10.1364/AO.58.006504/P
10.1063/1.5070068/S,10.1115/1.4042785
10.1063/1.5070068/S,10.1117/12.2511311/P
10.1063/1.5070068/S,10.1109/MWSYM.2017.8058605/P
10.1063/1.5070068/S,10.1117/12.2511369/P
10.1063/1.5070068/S,10.1115/DETC2019-98412/O
10.1063/1.5070068/S,10.1016/j.addma.2020.101127/P
10.1063/1.5070068/S,10.1108/RPJ-01-2018-0029/O
10.1063/1.5070068/S,10.1088/1361-6439/ab4cc9/P
10.1063/1.5070068/S,10.1115/1.4042785/O
10.1063/1.5070068/S,10.1109/TCPMT.2019.2910791/P
